result_city,result_postcode,result_status,operator_name,2G,3G,4G
Saint-Laurent-du-Var,6700,ok,sfr,1,1,0
Saint-Laurent-du-Var,6700,ok,sfr,1,1,1
Saint-Laurent-la-Conche,42210,ok,sfr,1,1,0
Saint-Laurent-la-Vallée,24170,ok,sfr,0,1,1
Saint-Leu,97424,ok,free,0,1,1
Saint-Leu,97424,ok,orange,1,1,1
Saint-Leu,97424,ok,sfr,1,1,0
Saint-Leu,97424,ok,sfr,1,1,1
Saint-Leu,97436,ok,bouygues,1,0,0
Saint-Leu,97436,ok,bouygues,1,1,0
Saint-Leu,97436,ok,bouygues,1,1,1
Saint-Leu,97436,ok,free,0,1,0
Saint-Leu,97436,ok,free,0,1,1
Saint-Leu,97436,ok,orange,0,1,0
Saint-Leu,97436,ok,orange,0,1,1
Saint-Leu,97436,ok,orange,1,0,0
Saint-Leu,97436,ok,orange,1,1,0
Saint-Leu,97436,ok,orange,1,1,1
Saint-Leu,97436,ok,sfr,0,0,1
Saint-Leu,97436,ok,sfr,0,1,0
Saint-Leu,97436,ok,sfr,1,0,0
Saint-Leu,97436,ok,sfr,1,1,0
Saint-Leu,97436,ok,sfr,1,1,1
Saint-Leu-d'Esserent,60340,ok,free,0,1,1
Saint-Leu-d'Esserent,60340,ok,orange,0,1,1
Saint-Leu-la-Forêt,95320,ok,bouygues,1,1,0
Saint-Leu-la-Forêt,95320,ok,free,0,1,1
Saint-Leu-la-Forêt,95320,ok,sfr,1,1,1
Saint-Loubès,33450,ok,free,0,1,0
Saint-Loubès,33450,ok,sfr,1,1,0
Saint-Louis,57820,ok,bouygues,1,1,1
Saint-Louis,57820,ok,free,0,1,0
Saint-Louis,57820,ok,sfr,1,1,1
Saint-Louis,68300,ok,bouygues,1,1,1
Saint-Louis,97421,ok,bouygues,1,0,0
Saint-Louis,97421,ok,bouygues,1,1,0
Saint-Louis,97421,ok,bouygues,1,1,1
Saint-Louis,97421,ok,free,0,1,0
Saint-Louis,97421,ok,free,0,1,1
Saint-Louis,97421,ok,orange,0,0,0
Saint-Louis,97421,ok,orange,0,0,1
Saint-Louis,97421,ok,orange,0,1,0
Saint-Louis,97421,ok,orange,0,1,1
Saint-Louis,97421,ok,orange,1,0,0
Saint-Louis,97421,ok,orange,1,0,1
Saint-Louis,97421,ok,orange,1,1,0
Saint-Louis,97421,ok,orange,1,1,1
Saint-Louis,97421,ok,sfr,0,1,0
Saint-Louis,97421,ok,sfr,1,0,0
Saint-Louis,97421,ok,sfr,1,0,1
Saint-Louis,97421,ok,sfr,1,1,0
Saint-Louis,97421,ok,sfr,1,1,1
Saint-Louis,97450,ok,bouygues,1,0,0
Saint-Louis,97450,ok,bouygues,1,1,0
Saint-Louis,97450,ok,bouygues,1,1,1
Saint-Louis,97450,ok,free,0,1,0
Saint-Louis,97450,ok,free,0,1,1
Saint-Louis,97450,ok,orange,0,0,0
Saint-Louis,97450,ok,orange,0,1,0
Saint-Louis,97450,ok,orange,0,1,1
Saint-Louis,97450,ok,orange,1,0,0
Saint-Louis,97450,ok,orange,1,0,1
Saint-Louis,97450,ok,orange,1,1,0
Saint-Louis,97450,ok,orange,1,1,1
Saint-Louis,97450,ok,sfr,0,0,1
Saint-Louis,97450,ok,sfr,0,1,0
Saint-Louis,97450,ok,sfr,0,1,1
Saint-Louis,97450,ok,sfr,1,0,0
Saint-Louis,97450,ok,sfr,1,1,0
Saint-Louis,97450,ok,sfr,1,1,1
Saint-Loup,3150,ok,free,0,1,1
Saint-Loup-Cammas,31140,ok,bouygues,1,1,0
Saint-Loup-Géanges,71350,ok,orange,1,1,0
Saint-Loup-Géanges,71350,ok,sfr,1,1,1
Saint-Loup-Lamairé,79600,ok,sfr,1,1,1
Saint-Loup-sur-Semouse,70800,ok,orange,1,1,1
Saint-Lubin-en-Vergonnois,41190,ok,free,0,1,0
Saint-Lyphard,44410,ok,free,0,1,0
Saint-Lyé-la-Forêt,45170,ok,orange,1,1,0
Saint-Léger,17800,ok,sfr,1,1,1
Saint-Léger-en-Bray,60155,ok,orange,1,1,1
Saint-Léger-lès-Domart,80780,ok,orange,1,1,1
Saint-Léger-sur-Dheune,71510,ok,orange,1,1,0
Saint-Léger-sur-Dheune,71510,ok,sfr,1,1,0
Saint-Léonard-de-Noblat,87400,ok,free,0,1,1
Saint-Lô,50000,ok,sfr,1,1,1
Saint-Macaire,33490,ok,free,0,1,1
Saint-Maixant,33490,ok,sfr,1,1,0
Saint-Maixent-l'École,79400,ok,free,0,1,1
Saint-Malo,35400,ok,bouygues,1,0,0
Saint-Malo,35400,ok,bouygues,1,1,0
Saint-Malo,35400,ok,bouygues,1,1,1
Saint-Malo,35400,ok,free,0,1,0
Saint-Malo,35400,ok,free,0,1,1
Saint-Malo,35400,ok,orange,0,0,0
Saint-Malo,35400,ok,orange,0,1,1
Saint-Malo,35400,ok,orange,1,1,0
Saint-Malo,35400,ok,orange,1,1,1
Saint-Malo,35400,ok,sfr,1,1,0
Saint-Malo,35400,ok,sfr,1,1,1
Saint-Malo-de-Phily,35480,ok,bouygues,1,1,1
Saint-Mandrier-sur-Mer,83430,ok,sfr,1,1,1
Saint-Marc-Jaumegarde,13100,ok,sfr,1,1,1
Saint-Marcel,71380,ok,bouygues,1,1,1
Saint-Marcel,71380,ok,sfr,1,1,1
Saint-Marcellin,38160,ok,bouygues,1,1,1
Saint-Marcellin,38160,ok,free,0,1,1
Saint-Marcellin-en-Forez,42680,ok,sfr,1,1,1
Saint-Marcellin-lès-Vaison,84110,ok,sfr,1,1,0
Saint-Mard,17700,ok,free,0,1,0
Saint-Mars-du-Désert,44850,ok,bouygues,1,1,1
Saint-Mars-du-Désert,44850,ok,orange,0,1,0
Saint-Mars-du-Désert,44850,ok,orange,1,1,1
Saint-Martial,15110,ok,orange,1,1,1
Saint-Martial-sur-Né,17520,ok,orange,1,1,1
Saint-Martin,97150,ok,orange,1,1,0
Saint-Martin-Belle-Roche,71118,ok,bouygues,1,1,1
Saint-Martin-Boulogne,62280,ok,orange,1,1,1
Saint-Martin-Boulogne,62280,ok,sfr,1,1,1
Saint-Martin-Lalande,11400,ok,orange,0,0,0
Saint-Martin-Lalande,11400,ok,orange,0,1,0
Saint-Martin-Lalande,11400,ok,orange,1,1,1
Saint-Martin-Lalande,11400,ok,sfr,1,1,0
Saint-Martin-Lestra,42110,ok,bouygues,1,1,0
Saint-Martin-Lestra,42110,ok,orange,1,1,0
Saint-Martin-Lestra,42110,ok,orange,1,1,1
Saint-Martin-Vésubie,6450,ok,orange,0,1,0
Saint-Martin-d'Hères,38400,ok,orange,1,1,1
Saint-Martin-d'Hères,38400,ok,sfr,1,1,1
Saint-Martin-d'Uriage,38410,ok,free,0,1,1
Saint-Martin-d'Uriage,38410,ok,sfr,1,1,1
Saint-Martin-d'Écublei,61300,ok,sfr,1,1,1
Saint-Martin-de-Crau,13310,ok,bouygues,1,1,1
Saint-Martin-de-Crau,13310,ok,sfr,1,1,1
Saint-Martin-de-Ré,17410,ok,orange,1,1,1
Saint-Martin-de-Seignanx,40390,ok,orange,0,1,0
Saint-Martin-de-Sescas,33490,ok,orange,1,1,1
Saint-Martin-des-Champs,29600,ok,free,0,1,1
Saint-Martin-du-Tertre,95270,ok,bouygues,1,1,1
Saint-Martin-en-Bresse,71620,ok,orange,1,1,1
Saint-Martin-en-Bresse,71620,ok,sfr,1,1,0
Saint-Martin-en-Haut,69850,ok,bouygues,1,1,1
Saint-Martin-en-Haut,69850,ok,orange,1,1,1
Saint-Martin-en-Haut,69850,ok,sfr,1,1,1
Saint-Martin-la-Plaine,42800,ok,bouygues,1,1,1
Saint-Martin-la-Plaine,42800,ok,sfr,1,1,1
Saint-Martin-le-Vinoux,38950,ok,bouygues,1,1,0
Saint-Martin-le-Vinoux,38950,ok,bouygues,1,1,1
Saint-Martin-le-Vinoux,38950,ok,orange,1,1,0
Saint-Martin-lez-Tatinghem,62500,ok,orange,1,1,1
Saint-Martin-sur-le-Pré,51520,ok,orange,1,0,0
Saint-Maur-des-Fossés,94100,ok,sfr,1,1,0
Saint-Maur-des-Fossés,94100,ok,sfr,1,1,1
Saint-Maur-des-Fossés,94210,ok,orange,0,1,0
Saint-Maur-des-Fossés,94210,ok,sfr,1,1,1
Saint-Maurice,94410,ok,sfr,1,1,0
Saint-Maurice-de-Rémens,1500,ok,orange,0,1,1
Saint-Maurice-en-Gourgois,42240,ok,sfr,1,1,1
Saint-Maurice-l'Exil,38550,ok,orange,0,0,0
Saint-Maurice-l'Exil,38550,ok,orange,1,1,0
Saint-Maurice-la-Souterraine,23300,ok,bouygues,1,1,1
Saint-Maurice-la-Souterraine,23300,ok,sfr,1,1,1
Saint-Maurice-sur-Adour,40270,ok,sfr,1,1,1
Saint-Maurice-sur-Fessard,45700,ok,sfr,1,1,0
Saint-Maximin,60740,ok,orange,1,1,1
Saint-Maximin-la-Sainte-Baume,83470,ok,orange,1,1,0
Saint-Maxire,79410,ok,free,0,1,1
Saint-Michel,2830,ok,bouygues,1,1,1
Saint-Michel-Chef-Chef,44730,ok,bouygues,1,1,1
Saint-Michel-Chef-Chef,44730,ok,free,0,1,1
Saint-Michel-Chef-Chef,44730,ok,sfr,1,1,0
Saint-Michel-le-Cloucq,85200,ok,orange,0,0,0
Saint-Michel-les-Portes,38650,ok,sfr,1,1,1
Saint-Morillon,33650,ok,bouygues,1,1,1
Saint-Médard-d'Eyrans,33650,ok,sfr,1,1,1
Saint-Médard-de-Guizières,33230,ok,sfr,1,1,0
Saint-Médard-en-Jalles,33160,ok,bouygues,1,1,1
Saint-Médard-en-Jalles,33160,ok,free,0,1,0
Saint-Médard-en-Jalles,33160,ok,free,0,1,1
Saint-Médard-en-Jalles,33160,ok,orange,1,1,0
Saint-Médard-en-Jalles,33160,ok,orange,1,1,1
Saint-Médard-en-Jalles,33160,ok,sfr,1,1,1
Saint-Médard-sur-Ille,35250,ok,orange,0,1,0
Saint-Méen-le-Grand,35290,ok,sfr,1,1,1
Saint-Nabord,88200,ok,sfr,1,1,1
Saint-Nazaire,44600,ok,bouygues,1,1,0
Saint-Nazaire,44600,ok,free,0,1,0
Saint-Nazaire,44600,ok,orange,1,1,0
Saint-Nazaire,44600,ok,orange,1,1,1
Saint-Nazaire,44600,ok,sfr,1,1,1
Saint-Nazaire,66570,ok,orange,1,0,0
Saint-Nicolas,62223,ok,free,0,1,1
Saint-Nicolas,62223,ok,sfr,1,0,0
Saint-Nolff,56250,ok,orange,1,1,0
Saint-Nolff,56250,ok,sfr,1,1,0
Saint-Nom-la-Bretèche,78860,ok,bouygues,1,1,1
Saint-Omer,62500,ok,free,0,1,0
Saint-Omer,62500,ok,orange,1,1,0
Saint-Omer,62500,ok,sfr,1,1,1
Saint-Ouen-d'Aunis,17230,ok,bouygues,1,1,0
Saint-Ouen-d'Aunis,17230,ok,bouygues,1,1,1
Saint-Ouen-d'Aunis,17230,ok,free,0,1,1
Saint-Ouen-d'Aunis,17230,ok,sfr,1,1,1
Saint-Ouen-l'Aumône,95310,ok,bouygues,1,1,0
Saint-Ouen-l'Aumône,95310,ok,bouygues,1,1,1
Saint-Pal-de-Mons,43620,ok,orange,0,0,1
Saint-Palais,18110,ok,orange,1,1,1
Saint-Palais,33820,ok,bouygues,1,1,1
Saint-Palais,64120,ok,free,0,1,1
Saint-Palais-de-Phiolin,17800,ok,sfr,1,1,1
Saint-Palais-sur-Mer,17420,ok,bouygues,1,1,0
Saint-Palais-sur-Mer,17420,ok,sfr,1,1,0
Saint-Paterne - Le Chevain,72610,ok,bouygues,1,1,1
Saint-Paul,60650,ok,bouygues,1,1,1
Saint-Paul,65150,ok,orange,1,1,1
Saint-Paul,97411,ok,bouygues,1,0,0
Saint-Paul,97411,ok,bouygues,1,1,0
Saint-Paul,97411,ok,bouygues,1,1,1
Saint-Paul,97411,ok,free,0,1,0
Saint-Paul,97411,ok,free,0,1,1
Saint-Paul,97411,ok,orange,0,0,0
Saint-Paul,97411,ok,orange,0,1,0
Saint-Paul,97411,ok,orange,1,0,1
Saint-Paul,97411,ok,orange,1,1,0
Saint-Paul,97411,ok,orange,1,1,1
Saint-Paul,97411,ok,sfr,0,1,0
Saint-Paul,97411,ok,sfr,1,1,0
Saint-Paul,97411,ok,sfr,1,1,1
Saint-Paul,97423,ok,orange,1,1,1
Saint-Paul,97434,ok,bouygues,1,1,0
Saint-Paul,97434,ok,sfr,1,0,0
Saint-Paul,97434,ok,sfr,1,1,1
Saint-Paul,97435,ok,bouygues,1,1,0
Saint-Paul,97435,ok,bouygues,1,1,1
Saint-Paul,97435,ok,free,0,1,0
Saint-Paul,97435,ok,free,0,1,1
Saint-Paul,97435,ok,orange,0,1,1
Saint-Paul,97435,ok,orange,1,0,0
Saint-Paul,97435,ok,orange,1,1,0
Saint-Paul,97435,ok,orange,1,1,1
Saint-Paul,97435,ok,sfr,0,0,1
Saint-Paul,97435,ok,sfr,0,1,0
Saint-Paul,97435,ok,sfr,1,0,0
Saint-Paul,97435,ok,sfr,1,1,0
Saint-Paul,97435,ok,sfr,1,1,1
Saint-Paul,97460,ok,bouygues,0,1,0
Saint-Paul,97460,ok,bouygues,0,1,1
Saint-Paul,97460,ok,bouygues,1,0,0
Saint-Paul,97460,ok,bouygues,1,0,1
Saint-Paul,97460,ok,bouygues,1,1,0
Saint-Paul,97460,ok,bouygues,1,1,1
Saint-Paul,97460,ok,free,0,1,0
Saint-Paul,97460,ok,free,0,1,1
Saint-Paul,97460,ok,orange,0,0,0
Saint-Paul,97460,ok,orange,0,0,1
Saint-Paul,97460,ok,orange,0,1,0
Saint-Paul,97460,ok,orange,0,1,1
Saint-Paul,97460,ok,orange,1,0,0
Saint-Paul,97460,ok,orange,1,0,1
Saint-Paul,97460,ok,orange,1,1,0
Saint-Paul,97460,ok,orange,1,1,1
Saint-Paul,97460,ok,sfr,0,0,1
Saint-Paul,97460,ok,sfr,0,1,0
Saint-Paul,97460,ok,sfr,0,1,1
Saint-Paul,97460,ok,sfr,1,0,0
Saint-Paul,97460,ok,sfr,1,0,1
Saint-Paul,97460,ok,sfr,1,1,0
Saint-Paul,97460,ok,sfr,1,1,1
Saint-Paul-de-Fenouillet,66220,ok,free,0,1,1
Saint-Paul-de-Fenouillet,66220,ok,orange,1,1,0
Saint-Paul-de-Fenouillet,66220,ok,orange,1,1,1
Saint-Paul-de-Vence,6570,ok,bouygues,1,1,1
Saint-Paul-de-Vence,6570,ok,orange,1,1,0
Saint-Paul-de-Vence,6570,ok,orange,1,1,1
Saint-Paul-des-Landes,15250,ok,orange,1,1,1
Saint-Paul-en-Jarez,42740,ok,sfr,1,1,1
Saint-Paul-lès-Dax,40990,ok,bouygues,1,1,1
Saint-Paul-lès-Dax,40990,ok,orange,0,1,0
Saint-Paul-lès-Dax,40990,ok,sfr,1,1,1
Saint-Paul-lès-Durance,13115,ok,orange,1,1,1
Saint-Paul-sur-Ubaye,4530,ok,bouygues,1,1,0
Saint-Paul-sur-Ubaye,4530,ok,free,0,1,0
Saint-Paul-sur-Ubaye,4530,ok,sfr,1,1,0
Saint-Paulien,43350,ok,orange,1,1,1
Saint-Philippe,97442,ok,orange,1,1,1
Saint-Pierre,97410,ok,bouygues,0,1,1
Saint-Pierre,97410,ok,bouygues,1,0,0
Saint-Pierre,97410,ok,bouygues,1,1,0
Saint-Pierre,97410,ok,bouygues,1,1,1
Saint-Pierre,97410,ok,free,0,1,0
Saint-Pierre,97410,ok,free,0,1,1
Saint-Pierre,97410,ok,orange,0,0,0
Saint-Pierre,97410,ok,orange,0,0,1
Saint-Pierre,97410,ok,orange,0,1,0
Saint-Pierre,97410,ok,orange,0,1,1
Saint-Pierre,97410,ok,orange,1,0,0
Saint-Pierre,97410,ok,orange,1,0,1
Saint-Pierre,97410,ok,orange,1,1,0
Saint-Pierre,97410,ok,orange,1,1,1
Saint-Pierre,97410,ok,sfr,0,0,1
Saint-Pierre,97410,ok,sfr,0,1,0
Saint-Pierre,97410,ok,sfr,0,1,1
Saint-Pierre,97410,ok,sfr,1,0,0
Saint-Pierre,97410,ok,sfr,1,1,0
Saint-Pierre,97410,ok,sfr,1,1,1
Saint-Pierre,97432,ok,orange,1,1,1
Saint-Pierre,97500,ok,orange,1,1,0
Saint-Pierre,97500,ok,orange,1,1,1
Saint-Pierre-Bellevue,23460,ok,orange,1,1,1
Saint-Pierre-d'Amilly,17700,ok,bouygues,1,1,1
Saint-Pierre-d'Oléron,17310,ok,sfr,1,0,0
Saint-Pierre-d'Oléron,17310,ok,sfr,1,1,1
Saint-Pierre-de-Bailleul,27920,ok,bouygues,1,0,0
Saint-Pierre-de-Chartreuse,38380,ok,sfr,1,1,1
Saint-Pierre-de-Maillé,86260,ok,free,0,1,0
Saint-Pierre-de-Maillé,86260,ok,orange,1,1,1
Saint-Pierre-de-Trivisy,81330,ok,orange,1,1,1
Saint-Pierre-des-Corps,37700,ok,orange,1,1,0
Saint-Pierre-du-Mont,40280,ok,free,0,1,1
Saint-Pierre-du-Perray,91280,ok,orange,1,1,0
Saint-Pierre-du-Perray,91280,ok,sfr,1,1,0
Saint-Pierre-en-Auge,14140,ok,sfr,1,1,0
Saint-Pierre-en-Auge,14170,ok,bouygues,1,1,1
Saint-Pierre-en-Faucigny,74800,ok,sfr,1,1,1
Saint-Pierre-en-Val,76260,ok,orange,0,1,0
Saint-Pierre-la-Garenne,27600,ok,sfr,1,1,0
Saint-Pierre-les-Étieux,18210,ok,sfr,1,1,1
Saint-Pierre-lès-Nemours,77140,ok,orange,1,1,1
Saint-Pierremont,8240,ok,bouygues,1,1,0
Saint-Pois,50670,ok,bouygues,1,0,0
Saint-Porchaire,17250,ok,orange,1,0,0
Saint-Priest,69800,ok,bouygues,1,1,1
Saint-Priest,69800,ok,sfr,1,1,1
Saint-Priest-Taurion,87480,ok,free,0,1,1
Saint-Priest-des-Champs,63640,ok,free,0,1,1
Saint-Priest-en-Jarez,42270,ok,bouygues,1,1,1
Saint-Priest-en-Jarez,42270,ok,sfr,1,1,1
Saint-Priest-sous-Aixe,87700,ok,orange,1,1,1
Saint-Priest-sous-Aixe,87700,ok,sfr,1,1,0
Saint-Priest-sous-Aixe,87700,ok,sfr,1,1,1
Saint-Privat,7200,ok,bouygues,1,0,0
Saint-Privat,19220,ok,bouygues,1,1,1
Saint-Privat-des-Vieux,30340,ok,orange,1,1,0
Saint-Père,58200,ok,free,0,1,0
Saint-Père-en-Retz,44320,ok,bouygues,1,1,1
Saint-Père-en-Retz,44320,ok,free,0,1,1
Saint-Père-en-Retz,44320,ok,sfr,1,1,1
Saint-Pé-de-Bigorre,65270,ok,bouygues,1,1,1
Saint-Pé-de-Bigorre,65270,ok,sfr,1,1,1
Saint-Pée-sur-Nivelle,64310,ok,bouygues,1,1,1
Saint-Péray,7130,ok,orange,1,1,1
Saint-Pôtan,22550,ok,free,0,1,1
Saint-Quentin,2100,ok,bouygues,1,1,1
Saint-Quentin-la-Motte-Croix-au-Bailly,80880,ok,orange,1,1,1
Saint-Quentin-la-Poterie,30700,ok,bouygues,1,1,1
Saint-Quintin-sur-Sioule,63440,ok,orange,1,1,1
Saint-Quirc,9700,ok,free,0,1,1
Saint-Rambert-d'Albon,26140,ok,free,0,1,1
Saint-Raphaël,83700,ok,free,0,1,1
Saint-Raphaël,83700,ok,orange,1,1,0
Saint-Raphaël,83700,ok,orange,1,1,1
Saint-Robert,47340,ok,sfr,1,0,0
Saint-Robert,47340,ok,sfr,1,1,1
Saint-Rogatien,17220,ok,orange,1,1,0
Saint-Rogatien,17220,ok,orange,1,1,1
Saint-Rogatien,17220,ok,sfr,1,1,1
Saint-Romain,21190,ok,bouygues,1,1,1
Saint-Romain,21190,ok,sfr,1,1,1
Saint-Romain-au-Mont-d'Or,69270,ok,free,0,1,0
Saint-Romain-au-Mont-d'Or,69270,ok,sfr,1,1,1
Saint-Romain-en-Gal,69560,ok,free,0,1,0
Saint-Romans,38160,ok,free,0,1,1
Saint-Romans,38160,ok,orange,1,1,1
Saint-Rome-de-Tarn,12490,ok,sfr,1,1,0
Saint-Rémy,21500,ok,bouygues,1,1,1
Saint-Rémy,71100,ok,orange,1,1,0
Saint-Rémy,71100,ok,orange,1,1,1
Saint-Rémy-sur-Avre,28380,ok,orange,1,0,0
Saint-Rémy-sur-Avre,28380,ok,sfr,0,1,1
Saint-Rémy-sur-Avre,28380,ok,sfr,1,1,1
Saint-Rémy-sur-Durolle,63550,ok,free,0,1,1
Saint-Saturnin,16290,ok,bouygues,1,1,1
Saint-Saturnin,16290,ok,orange,0,0,0
Saint-Saturnin-lès-Avignon,84450,ok,sfr,0,1,1
Saint-Saulve,59880,ok,bouygues,1,1,1
Saint-Sauveur,80470,ok,sfr,1,1,1
Saint-Sauveur-de-Cruzières,7460,ok,bouygues,1,1,1
Saint-Sauveur-le-Vicomte,50390,ok,bouygues,1,1,1
Saint-Sauveur-le-Vicomte,50390,ok,orange,1,1,0
Saint-Sauveur-le-Vicomte,50390,ok,sfr,1,1,1
Saint-Savin,33920,ok,orange,0,1,1
Saint-Savin,86310,ok,sfr,1,1,1
Saint-Savinien,17350,ok,free,0,1,1
Saint-Savinien,17350,ok,orange,1,1,1
Saint-Savinien,17350,ok,sfr,0,1,0
Saint-Savournin,13119,ok,bouygues,1,1,1
Saint-Savournin,13119,ok,orange,1,1,1
Saint-Savournin,13119,ok,sfr,1,1,1
Saint-Saëns,76680,ok,free,0,1,1
Saint-Senoux,35580,ok,orange,0,1,0
Saint-Sernin-sur-Rance,12380,ok,orange,1,0,0
Saint-Seurin-de-Cadourne,33180,ok,bouygues,1,0,0
Saint-Seurin-sur-l'Isle,33660,ok,sfr,1,1,0
Saint-Simon,15130,ok,free,0,1,0
Saint-Siméon-de-Bressieux,38870,ok,sfr,1,1,1
Saint-Sixte,47220,ok,sfr,1,1,1
Saint-Sorlin-de-Conac,17150,ok,orange,1,1,1
Saint-Soupplets,77165,ok,bouygues,1,1,1
Saint-Sulpice-Laurière,87370,ok,bouygues,1,1,1
Saint-Sulpice-Laurière,87370,ok,sfr,1,1,1
Saint-Sulpice-la-Pointe,81370,ok,bouygues,1,1,0
Saint-Sulpice-les-Feuilles,87160,ok,free,0,1,0
Saint-Sulpice-les-Feuilles,87160,ok,sfr,1,1,1
Saint-Symphorien-d'Ancelles,71570,ok,bouygues,1,1,1
Saint-Symphorien-d'Ancelles,71570,ok,sfr,1,1,1
Saint-Symphorien-d'Ozon,69360,ok,orange,0,1,1
Saint-Symphorien-de-Lay,42470,ok,orange,1,1,1
Saint-Symphorien-de-Marmagne,71710,ok,orange,1,1,1
Saint-Symphorien-sur-Coise,69590,ok,orange,1,0,0
Saint-Sébastien-de-Morsent,27180,ok,orange,0,0,0
Saint-Sébastien-sur-Loire,44230,ok,bouygues,1,1,0
Saint-Thibault,10800,ok,sfr,0,1,0
Saint-Thibault-des-Vignes,77400,ok,orange,1,1,1
Saint-Thurial,35310,ok,sfr,0,1,1
Saint-Trivier-de-Courtes,1560,ok,free,0,1,0
Saint-Tropez,83990,ok,bouygues,1,0,0
Saint-Tropez,83990,ok,sfr,1,1,1
Saint-Tugdual,56540,ok,orange,1,1,1
Saint-Vallier,26240,ok,sfr,1,1,1
Saint-Vallier,71230,ok,bouygues,1,1,1
Saint-Vallier,71230,ok,free,0,1,1
Saint-Vallier-de-Thiey,6460,ok,orange,1,1,0
Saint-Venant,62350,ok,sfr,1,1,0
Saint-Victor-de-Buthon,28240,ok,bouygues,1,1,1
Saint-Victor-de-Chrétienville,27300,ok,free,0,1,0
Saint-Victoret,13730,ok,bouygues,1,0,0
Saint-Victoret,13730,ok,bouygues,1,1,1
Saint-Victoret,13730,ok,orange,1,1,0
Saint-Victoret,13730,ok,sfr,0,0,1
Saint-Victurnien,87420,ok,bouygues,1,0,0
Saint-Victurnien,87420,ok,bouygues,1,1,0
Saint-Vincent-de-Paul,33440,ok,sfr,0,1,0
Saint-Vincent-de-Paul,40990,ok,free,0,1,1
Saint-Vincent-de-Paul,40990,ok,orange,1,1,0
Saint-Vincent-de-Tyrosse,40230,ok,orange,1,1,1
Saint-Vincent-du-Lorouër,72150,ok,bouygues,1,1,1
Saint-Vincent-du-Lorouër,72150,ok,sfr,1,1,1
Saint-Vit,25410,ok,free,0,1,1
Saint-Vivien-de-Médoc,33590,ok,bouygues,1,1,1
Saint-Vrain,91770,ok,bouygues,1,1,1
Saint-Vrain,91770,ok,free,0,1,1
Saint-Vrain,91770,ok,sfr,1,1,0
Saint-Witz,95470,ok,sfr,1,1,1
Saint-Yaguen,40400,ok,sfr,1,1,1
Saint-Yan,71600,ok,orange,0,1,0
Saint-Éloy-les-Mines,63700,ok,bouygues,1,1,1
Saint-Éloy-les-Mines,63700,ok,free,0,1,0
Saint-Éloy-les-Mines,63700,ok,sfr,1,1,1
Saint-Émiland,71490,ok,orange,0,0,0
Saint-Étienne,42000,ok,bouygues,1,1,0
Saint-Étienne,42000,ok,bouygues,1,1,1
Saint-Étienne,42000,ok,free,0,1,0
Saint-Étienne,42000,ok,free,0,1,1
Saint-Étienne,42000,ok,orange,1,1,0
Saint-Étienne,42000,ok,orange,1,1,1
Saint-Étienne,42000,ok,sfr,1,1,1
Saint-Étienne,42100,ok,bouygues,1,1,1
Saint-Étienne,42100,ok,free,0,1,0
Saint-Étienne,42100,ok,sfr,0,0,1
Saint-Étienne,42100,ok,sfr,1,1,1
Saint-Étienne,42230,ok,bouygues,1,1,0
Saint-Étienne-de-Carlat,15130,ok,bouygues,1,1,1
Saint-Étienne-de-Crossey,38960,ok,orange,0,0,0
Saint-Étienne-lès-Remiremont,88200,ok,bouygues,1,1,1
Saint-Étienne-lès-Remiremont,88200,ok,free,0,1,1
Saint-Étienne-lès-Remiremont,88200,ok,orange,1,1,1
Saint-Étienne-lès-Remiremont,88200,ok,sfr,1,1,0
Sainte-Agathe-en-Donzy,42510,ok,free,0,1,0
Sainte-Anastasie,30190,ok,bouygues,1,1,1
Sainte-Anastasie,30190,ok,orange,1,1,0
Sainte-Anne,97180,ok,bouygues,1,1,1
Sainte-Anne,97180,ok,orange,0,0,0
Sainte-Anne,97180,ok,orange,0,1,0
Sainte-Anne,97180,ok,orange,0,1,1
Sainte-Anne,97180,ok,orange,1,1,0
Sainte-Anne,97180,ok,orange,1,1,1
Sainte-Anne,97180,ok,sfr,1,1,0
Sainte-Anne,97180,ok,sfr,1,1,1
Sainte-Anne-d'Auray,56400,ok,bouygues,1,1,0
Sainte-Anne-d'Auray,56400,ok,free,0,1,0
Sainte-Bazeille,47180,ok,orange,1,1,1
Sainte-Catherine,62223,ok,bouygues,1,0,0
Sainte-Catherine,62223,ok,orange,1,1,1
Sainte-Christie,32390,ok,free,0,1,1
Sainte-Colombe,69560,ok,bouygues,1,1,1
Sainte-Colombe,69560,ok,orange,1,1,1
Sainte-Colombe,69560,ok,sfr,1,1,1
Sainte-Colombe-la-Commanderie,27110,ok,sfr,1,1,1
Sainte-Consorce,69280,ok,free,0,1,0
Sainte-Consorce,69280,ok,orange,0,1,0
Sainte-Croix,12260,ok,sfr,1,1,1
Sainte-Croix-aux-Mines,68160,ok,bouygues,1,1,1
Sainte-Cécile,50800,ok,orange,1,1,1
Sainte-Eulalie-en-Born,40200,ok,free,0,1,1
Sainte-Fortunade,19490,ok,bouygues,0,1,0
Sainte-Féréole,19270,ok,sfr,1,1,0
Sainte-Gauburge-Sainte-Colombe,61370,ok,orange,1,1,0
Sainte-Geneviève,60730,ok,orange,1,1,0
Sainte-Geneviève,60730,ok,sfr,1,0,0
Sainte-Geneviève-des-Bois,91700,ok,bouygues,1,1,1
Sainte-Geneviève-des-Bois,91700,ok,free,0,1,1
Sainte-Hélène,48190,ok,orange,1,1,0
